Time,Pluviometer,Lat_Pluviometer,Lon_Pluviometer,MonthlyRF
2006-09-08,HAMMEM LIF,36.72805,-10.32917,0.30000001192092896
2006-10-08,HAMMEM LIF,36.72805,-10.32917,0.30000001192092896
2006-11-08,HAMMEM LIF,36.72805,-10.32917,0.30000001192092896
2006-12-08,HAMMEM LIF,36.72805,-10.32917,0.30000001192092896
2006-08-13,HAMMEM LIF,36.72805,-10.32917,0.30000001192092896
2006-08-14,HAMMEM LIF,36.72805,-10.32917,0.30000001192092896
2006-08-15,HAMMEM LIF,36.72805,-10.32917,0.30000001192092896
2006-08-16,HAMMEM LIF,36.72805,-10.32917,0.30000001192092896
2006-08-17,HAMMEM LIF,36.72805,-10.32917,0.30000001192092896
2006-08-18,HAMMEM LIF,36.72805,-10.32917,0.30000001192092896
2006-08-19,HAMMEM LIF,36.72805,-10.32917,0.30000001192092896
2006-08-20,HAMMEM LIF,36.72805,-10.32917,0.30000001192092896
2006-08-21,HAMMEM LIF,36.72805,-10.32917,0.30000001192092896
2006-08-22,HAMMEM LIF,36.72805,-10.32917,0.30000001192092896
2006-08-23,HAMMEM LIF,36.72805,-10.32917,0.30000001192092896
2006-08-24,HAMMEM LIF,36.72805,-10.32917,0.30000001192092896
2006-08-25,HAMMEM LIF,36.72805,-10.32917,0.30000001192092896
2006-08-26,HAMMEM LIF,36.72805,-10.32917,0.30000001192092896
2006-08-27,HAMMEM LIF,36.72805,-10.32917,0.30000001192092896
2006-08-28,HAMMEM LIF,36.72805,-10.32917,0.30000001192092896
2006-08-29,HAMMEM LIF,36.72805,-10.32917,0.30000001192092896
2006-08-30,HAMMEM LIF,36.72805,-10.32917,0.30000001192092896
2006-08-31,HAMMEM LIF,36.72805,-10.32917,0.30000001192092896
2006-01-09,HAMMEM LIF,36.72805,-10.32917,18.0
2006-02-09,HAMMEM LIF,36.72805,-10.32917,18.0
2006-03-09,HAMMEM LIF,36.72805,-10.32917,18.0
2006-04-09,HAMMEM LIF,36.72805,-10.32917,18.0
2006-05-09,HAMMEM LIF,36.72805,-10.32917,18.0
2006-06-09,HAMMEM LIF,36.72805,-10.32917,18.0
2006-07-09,HAMMEM LIF,36.72805,-10.32917,18.0
2006-08-09,HAMMEM LIF,36.72805,-10.32917,18.0
2006-09-09,HAMMEM LIF,36.72805,-10.32917,18.0
2006-10-09,HAMMEM LIF,36.72805,-10.32917,18.0
2006-11-09,HAMMEM LIF,36.72805,-10.32917,18.0
2006-12-09,HAMMEM LIF,36.72805,-10.32917,18.0
2006-09-13,HAMMEM LIF,36.72805,-10.32917,18.0
2006-09-14,HAMMEM LIF,36.72805,-10.32917,18.0
2006-09-15,HAMMEM LIF,36.72805,-10.32917,18.0
2006-09-16,HAMMEM LIF,36.72805,-10.32917,18.0
2006-09-17,HAMMEM LIF,36.72805,-10.32917,18.0
2006-09-18,HAMMEM LIF,36.72805,-10.32917,18.0
2006-09-19,HAMMEM LIF,36.72805,-10.32917,18.0
2006-09-20,HAMMEM LIF,36.72805,-10.32917,18.0
2006-09-21,HAMMEM LIF,36.72805,-10.32917,18.0
2006-09-22,HAMMEM LIF,36.72805,-10.32917,18.0
2006-09-23,HAMMEM LIF,36.72805,-10.32917,18.0
2006-09-24,HAMMEM LIF,36.72805,-10.32917,18.0
2006-09-25,HAMMEM LIF,36.72805,-10.32917,18.0
2006-09-26,HAMMEM LIF,36.72805,-10.32917,18.0
2006-09-27,HAMMEM LIF,36.72805,-10.32917,18.0
2006-09-28,HAMMEM LIF,36.72805,-10.32917,18.0
2006-09-29,HAMMEM LIF,36.72805,-10.32917,18.0
2006-09-30,HAMMEM LIF,36.72805,-10.32917,18.0
2006-01-10,HAMMEM LIF,36.72805,-10.32917,108.0
2006-02-10,HAMMEM LIF,36.72805,-10.32917,108.0
2006-03-10,HAMMEM LIF,36.72805,-10.32917,108.0
2006-04-10,HAMMEM LIF,36.72805,-10.32917,108.0
2006-05-10,HAMMEM LIF,36.72805,-10.32917,108.0
2006-06-10,HAMMEM LIF,36.72805,-10.32917,108.0
2006-07-10,HAMMEM LIF,36.72805,-10.32917,108.0
2006-08-10,HAMMEM LIF,36.72805,-10.32917,108.0
2006-09-10,HAMMEM LIF,36.72805,-10.32917,108.0
2006-10-10,HAMMEM LIF,36.72805,-10.32917,108.0
2006-11-10,HAMMEM LIF,36.72805,-10.32917,108.0
2006-12-10,HAMMEM LIF,36.72805,-10.32917,108.0
2006-10-13,HAMMEM LIF,36.72805,-10.32917,108.0
2006-10-14,HAMMEM LIF,36.72805,-10.32917,108.0
2006-10-15,HAMMEM LIF,36.72805,-10.32917,108.0
2006-10-16,HAMMEM LIF,36.72805,-10.32917,108.0
2006-10-17,HAMMEM LIF,36.72805,-10.32917,108.0
2006-10-18,HAMMEM LIF,36.72805,-10.32917,108.0
2006-10-19,HAMMEM LIF,36.72805,-10.32917,108.0
2006-10-20,HAMMEM LIF,36.72805,-10.32917,108.0
2006-10-21,HAMMEM LIF,36.72805,-10.32917,108.0
2006-10-22,HAMMEM LIF,36.72805,-10.32917,108.0
2006-10-23,HAMMEM LIF,36.72805,-10.32917,108.0
2006-10-24,HAMMEM LIF,36.72805,-10.32917,108.0
2006-10-25,HAMMEM LIF,36.72805,-10.32917,108.0
2006-10-26,HAMMEM LIF,36.72805,-10.32917,108.0
2006-10-27,HAMMEM LIF,36.72805,-10.32917,108.0
2006-10-28,HAMMEM LIF,36.72805,-10.32917,108.0
2006-10-29,HAMMEM LIF,36.72805,-10.32917,108.0
2006-10-30,HAMMEM LIF,36.72805,-10.32917,108.0
2006-10-31,HAMMEM LIF,36.72805,-10.32917,108.0
2006-01-11,HAMMEM LIF,36.72805,-10.32917,27.5
2006-02-11,HAMMEM LIF,36.72805,-10.32917,27.5
2006-03-11,HAMMEM LIF,36.72805,-10.32917,27.5
2006-04-11,HAMMEM LIF,36.72805,-10.32917,27.5
2006-05-11,HAMMEM LIF,36.72805,-10.32917,27.5
2006-06-11,HAMMEM LIF,36.72805,-10.32917,27.5
2006-07-11,HAMMEM LIF,36.72805,-10.32917,27.5
2006-08-11,HAMMEM LIF,36.72805,-10.32917,27.5
2006-09-11,HAMMEM LIF,36.72805,-10.32917,27.5
2006-10-11,HAMMEM LIF,36.72805,-10.32917,27.5
2006-11-11,HAMMEM LIF,36.72805,-10.32917,27.5
2006-12-11,HAMMEM LIF,36.72805,-10.32917,27.5
2006-11-13,HAMMEM LIF,36.72805,-10.32917,27.5
2006-11-14,HAMMEM LIF,36.72805,-10.32917,27.5
2006-11-15,HAMMEM LIF,36.72805,-10.32917,27.5
2006-11-16,HAMMEM LIF,36.72805,-10.32917,27.5
2006-11-17,HAMMEM LIF,36.72805,-10.32917,27.5
2006-11-18,HAMMEM LIF,36.72805,-10.32917,27.5
2006-11-19,HAMMEM LIF,36.72805,-10.32917,27.5
2006-11-20,HAMMEM LIF,36.72805,-10.32917,27.5
2006-11-21,HAMMEM LIF,36.72805,-10.32917,27.5
2006-11-22,HAMMEM LIF,36.72805,-10.32917,27.5
2006-11-23,HAMMEM LIF,36.72805,-10.32917,27.5
2006-11-24,HAMMEM LIF,36.72805,-10.32917,27.5
2006-11-25,HAMMEM LIF,36.72805,-10.32917,27.5
2006-11-26,HAMMEM LIF,36.72805,-10.32917,27.5
2006-11-27,HAMMEM LIF,36.72805,-10.32917,27.5
2006-11-28,HAMMEM LIF,36.72805,-10.32917,27.5
2006-11-29,HAMMEM LIF,36.72805,-10.32917,27.5
2006-11-30,HAMMEM LIF,36.72805,-10.32917,27.5
2006-01-12,HAMMEM LIF,36.72805,-10.32917,216.5
2006-02-12,HAMMEM LIF,36.72805,-10.32917,216.5
2006-03-12,HAMMEM LIF,36.72805,-10.32917,216.5
2006-04-12,HAMMEM LIF,36.72805,-10.32917,216.5
2006-05-12,HAMMEM LIF,36.72805,-10.32917,216.5
2006-06-12,HAMMEM LIF,36.72805,-10.32917,216.5
2006-07-12,HAMMEM LIF,36.72805,-10.32917,216.5
2006-08-12,HAMMEM LIF,36.72805,-10.32917,216.5
2006-09-12,HAMMEM LIF,36.72805,-10.32917,216.5
2006-10-12,HAMMEM LIF,36.72805,-10.32917,216.5
2006-11-12,HAMMEM LIF,36.72805,-10.32917,216.5
2006-12-12,HAMMEM LIF,36.72805,-10.32917,216.5
2006-12-13,HAMMEM LIF,36.72805,-10.32917,216.5
2006-12-14,HAMMEM LIF,36.72805,-10.32917,216.5
2006-12-15,HAMMEM LIF,36.72805,-10.32917,216.5
2006-12-16,HAMMEM LIF,36.72805,-10.32917,216.5
2006-12-17,HAMMEM LIF,36.72805,-10.32917,216.5
2006-12-18,HAMMEM LIF,36.72805,-10.32917,216.5
2006-12-19,HAMMEM LIF,36.72805,-10.32917,216.5
2006-12-20,HAMMEM LIF,36.72805,-10.32917,216.5
2006-12-21,HAMMEM LIF,36.72805,-10.32917,216.5
2006-12-22,HAMMEM LIF,36.72805,-10.32917,216.5
2006-12-23,HAMMEM LIF,36.72805,-10.32917,216.5
2006-12-24,HAMMEM LIF,36.72805,-10.32917,216.5
2006-12-25,HAMMEM LIF,36.72805,-10.32917,216.5
2006-12-26,HAMMEM LIF,36.72805,-10.32917,216.5
2006-12-27,HAMMEM LIF,36.72805,-10.32917,216.5
2006-12-28,HAMMEM LIF,36.72805,-10.32917,216.5
2006-12-29,HAMMEM LIF,36.72805,-10.32917,216.5
2006-12-30,HAMMEM LIF,36.72805,-10.32917,216.5
2006-12-31,HAMMEM LIF,36.72805,-10.32917,216.5
2007-01-01,HAMMEM LIF,36.72805,-10.32917,18.0
2007-02-01,HAMMEM LIF,36.72805,-10.32917,18.0
2007-03-01,HAMMEM LIF,36.72805,-10.32917,18.0
2007-04-01,HAMMEM LIF,36.72805,-10.32917,18.0
2007-05-01,HAMMEM LIF,36.72805,-10.32917,18.0
2007-06-01,HAMMEM LIF,36.72805,-10.32917,18.0
2007-07-01,HAMMEM LIF,36.72805,-10.32917,18.0
2007-08-01,HAMMEM LIF,36.72805,-10.32917,18.0
2007-09-01,HAMMEM LIF,36.72805,-10.32917,18.0
2007-10-01,HAMMEM LIF,36.72805,-10.32917,18.0
2007-11-01,HAMMEM LIF,36.72805,-10.32917,18.0
2007-12-01,HAMMEM LIF,36.72805,-10.32917,18.0
2007-01-13,HAMMEM LIF,36.72805,-10.32917,18.0
2007-01-14,HAMMEM LIF,36.72805,-10.32917,18.0
2007-01-15,HAMMEM LIF,36.72805,-10.32917,18.0
2007-01-16,HAMMEM LIF,36.72805,-10.32917,18.0
2007-01-17,HAMMEM LIF,36.72805,-10.32917,18.0
2007-01-18,HAMMEM LIF,36.72805,-10.32917,18.0
2007-01-19,HAMMEM LIF,36.72805,-10.32917,18.0
2007-01-20,HAMMEM LIF,36.72805,-10.32917,18.0
2007-01-21,HAMMEM LIF,36.72805,-10.32917,18.0
2007-01-22,HAMMEM LIF,36.72805,-10.32917,18.0
2007-01-23,HAMMEM LIF,36.72805,-10.32917,18.0
2007-01-24,HAMMEM LIF,36.72805,-10.32917,18.0
2007-01-25,HAMMEM LIF,36.72805,-10.32917,18.0
2007-01-26,HAMMEM LIF,36.72805,-10.32917,18.0
2007-01-27,HAMMEM LIF,36.72805,-10.32917,18.0
2007-01-28,HAMMEM LIF,36.72805,-10.32917,18.0
2007-01-29,HAMMEM LIF,36.72805,-10.32917,18.0
2007-01-30,HAMMEM LIF,36.72805,-10.32917,18.0
2007-01-31,HAMMEM LIF,36.72805,-10.32917,18.0
2007-01-02,HAMMEM LIF,36.72805,-10.32917,65.5
2007-02-02,HAMMEM LIF,36.72805,-10.32917,65.5
2007-03-02,HAMMEM LIF,36.72805,-10.32917,65.5
2007-04-02,HAMMEM LIF,36.72805,-10.32917,65.5
2007-05-02,HAMMEM LIF,36.72805,-10.32917,65.5
2007-06-02,HAMMEM LIF,36.72805,-10.32917,65.5
2007-07-02,HAMMEM LIF,36.72805,-10.32917,65.5
2007-08-02,HAMMEM LIF,36.72805,-10.32917,65.5
2007-09-02,HAMMEM LIF,36.72805,-10.32917,65.5
2007-10-02,HAMMEM LIF,36.72805,-10.32917,65.5
2007-11-02,HAMMEM LIF,36.72805,-10.32917,65.5
2007-12-02,HAMMEM LIF,36.72805,-10.32917,65.5
2007-02-13,HAMMEM LIF,36.72805,-10.32917,65.5
2007-02-14,HAMMEM LIF,36.72805,-10.32917,65.5
2007-02-15,HAMMEM LIF,36.72805,-10.32917,65.5
2007-02-16,HAMMEM LIF,36.72805,-10.32917,65.5
2007-02-17,HAMMEM LIF,36.72805,-10.32917,65.5
2007-02-18,HAMMEM LIF,36.72805,-10.32917,65.5
2007-02-19,HAMMEM LIF,36.72805,-10.32917,65.5
2007-02-20,HAMMEM LIF,36.72805,-10.32917,65.5
2007-02-21,HAMMEM LIF,36.72805,-10.32917,65.5
2007-02-22,HAMMEM LIF,36.72805,-10.32917,65.5
2007-02-23,HAMMEM LIF,36.72805,-10.32917,65.5
2007-02-24,HAMMEM LIF,36.72805,-10.32917,65.5
2007-02-25,HAMMEM LIF,36.72805,-10.32917,65.5
2007-02-26,HAMMEM LIF,36.72805,-10.32917,65.5
2007-02-27,HAMMEM LIF,36.72805,-10.32917,65.5
2007-02-28,HAMMEM LIF,36.72805,-10.32917,65.5
2007-01-03,HAMMEM LIF,36.72805,-10.32917,104.5
2007-02-03,HAMMEM LIF,36.72805,-10.32917,104.5
2007-03-03,HAMMEM LIF,36.72805,-10.32917,104.5
2007-04-03,HAMMEM LIF,36.72805,-10.32917,104.5
2007-05-03,HAMMEM LIF,36.72805,-10.32917,104.5
2007-06-03,HAMMEM LIF,36.72805,-10.32917,104.5
2007-07-03,HAMMEM LIF,36.72805,-10.32917,104.5
2007-08-03,HAMMEM LIF,36.72805,-10.32917,104.5
2007-09-03,HAMMEM LIF,36.72805,-10.32917,104.5
2007-10-03,HAMMEM LIF,36.72805,-10.32917,104.5
2007-11-03,HAMMEM LIF,36.72805,-10.32917,104.5
2007-12-03,HAMMEM LIF,36.72805,-10.32917,104.5
2007-03-13,HAMMEM LIF,36.72805,-10.32917,104.5
2007-03-14,HAMMEM LIF,36.72805,-10.32917,104.5
2007-03-15,HAMMEM LIF,36.72805,-10.32917,104.5
2007-03-16,HAMMEM LIF,36.72805,-10.32917,104.5
2007-03-17,HAMMEM LIF,36.72805,-10.32917,104.5
2007-03-18,HAMMEM LIF,36.72805,-10.32917,104.5
2007-03-19,HAMMEM LIF,36.72805,-10.32917,104.5
2007-03-20,HAMMEM LIF,36.72805,-10.32917,104.5
2007-03-21,HAMMEM LIF,36.72805,-10.32917,104.5
2007-03-22,HAMMEM LIF,36.72805,-10.32917,104.5
2007-03-23,HAMMEM LIF,36.72805,-10.32917,104.5
2007-03-24,HAMMEM LIF,36.72805,-10.32917,104.5
2007-03-25,HAMMEM LIF,36.72805,-10.32917,104.5
2007-03-26,HAMMEM LIF,36.72805,-10.32917,104.5
2007-03-27,HAMMEM LIF,36.72805,-10.32917,104.5
2007-03-28,HAMMEM LIF,36.72805,-10.32917,104.5
2007-03-29,HAMMEM LIF,36.72805,-10.32917,104.5
2007-03-30,HAMMEM LIF,36.72805,-10.32917,104.5
2007-03-31,HAMMEM LIF,36.72805,-10.32917,104.5
2007-01-04,HAMMEM LIF,36.72805,-10.32917,21.0
2007-02-04,HAMMEM LIF,36.72805,-10.32917,21.0
2007-03-04,HAMMEM LIF,36.72805,-10.32917,21.0
2007-04-04,HAMMEM LIF,36.72805,-10.32917,21.0
2007-05-04,HAMMEM LIF,36.72805,-10.32917,21.0
2007-06-04,HAMMEM LIF,36.72805,-10.32917,21.0
2007-07-04,HAMMEM LIF,36.72805,-10.32917,21.0
2007-08-04,HAMMEM LIF,36.72805,-10.32917,21.0
2007-09-04,HAMMEM LIF,36.72805,-10.32917,21.0
2007-10-04,HAMMEM LIF,36.72805,-10.32917,21.0
2007-11-04,HAMMEM LIF,36.72805,-10.32917,21.0
2007-12-04,HAMMEM LIF,36.72805,-10.32917,21.0
2007-04-13,HAMMEM LIF,36.72805,-10.32917,21.0
2007-04-14,HAMMEM LIF,36.72805,-10.32917,21.0
2007-04-15,HAMMEM LIF,36.72805,-10.32917,21.0
2007-04-16,HAMMEM LIF,36.72805,-10.32917,21.0
2007-04-17,HAMMEM LIF,36.72805,-10.32917,21.0
2007-04-18,HAMMEM LIF,36.72805,-10.32917,21.0
2007-04-19,HAMMEM LIF,36.72805,-10.32917,21.0
2007-04-20,HAMMEM LIF,36.72805,-10.32917,21.0
2007-04-21,HAMMEM LIF,36.72805,-10.32917,21.0
2007-04-22,HAMMEM LIF,36.72805,-10.32917,21.0
2007-04-23,HAMMEM LIF,36.72805,-10.32917,21.0
2007-04-24,HAMMEM LIF,36.72805,-10.32917,21.0
2007-04-25,HAMMEM LIF,36.72805,-10.32917,21.0
2007-04-26,HAMMEM LIF,36.72805,-10.32917,21.0
2007-04-27,HAMMEM LIF,36.72805,-10.32917,21.0
2007-04-28,HAMMEM LIF,36.72805,-10.32917,21.0
2007-04-29,HAMMEM LIF,36.72805,-10.32917,21.0
2007-04-30,HAMMEM LIF,36.72805,-10.32917,21.0
2007-01-05,HAMMEM LIF,36.72805,-10.32917,5.5
2007-02-05,HAMMEM LIF,36.72805,-10.32917,5.5
2007-03-05,HAMMEM LIF,36.72805,-10.32917,5.5
2007-04-05,HAMMEM LIF,36.72805,-10.32917,5.5
2007-05-05,HAMMEM LIF,36.72805,-10.32917,5.5
2007-06-05,HAMMEM LIF,36.72805,-10.32917,5.5
2007-07-05,HAMMEM LIF,36.72805,-10.32917,5.5
2007-08-05,HAMMEM LIF,36.72805,-10.32917,5.5
2007-09-05,HAMMEM LIF,36.72805,-10.32917,5.5
2007-10-05,HAMMEM LIF,36.72805,-10.32917,5.5
2007-11-05,HAMMEM LIF,36.72805,-10.32917,5.5
2007-12-05,HAMMEM LIF,36.72805,-10.32917,5.5
2007-05-13,HAMMEM LIF,36.72805,-10.32917,5.5
2007-05-14,HAMMEM LIF,36.72805,-10.32917,5.5
2007-05-15,HAMMEM LIF,36.72805,-10.32917,5.5
2007-05-16,HAMMEM LIF,36.72805,-10.32917,5.5
2007-05-17,HAMMEM LIF,36.72805,-10.32917,5.5
2007-05-18,HAMMEM LIF,36.72805,-10.32917,5.5
2007-05-19,HAMMEM LIF,36.72805,-10.32917,5.5
2007-05-20,HAMMEM LIF,36.72805,-10.32917,5.5
2007-05-21,HAMMEM LIF,36.72805,-10.32917,5.5
2007-05-22,HAMMEM LIF,36.72805,-10.32917,5.5
2007-05-23,HAMMEM LIF,36.72805,-10.32917,5.5
2007-05-24,HAMMEM LIF,36.72805,-10.32917,5.5
2007-05-25,HAMMEM LIF,36.72805,-10.32917,5.5
2007-05-26,HAMMEM LIF,36.72805,-10.32917,5.5
2007-05-27,HAMMEM LIF,36.72805,-10.32917,5.5
2007-05-28,HAMMEM LIF,36.72805,-10.32917,5.5
2007-05-29,HAMMEM LIF,36.72805,-10.32917,5.5
2007-05-30,HAMMEM LIF,36.72805,-10.32917,5.5
2007-05-31,HAMMEM LIF,36.72805,-10.32917,5.5
2007-01-06,HAMMEM LIF,36.72805,-10.32917,14.0
2007-02-06,HAMMEM LIF,36.72805,-10.32917,14.0
2007-03-06,HAMMEM LIF,36.72805,-10.32917,14.0
2007-04-06,HAMMEM LIF,36.72805,-10.32917,14.0
2007-05-06,HAMMEM LIF,36.72805,-10.32917,14.0
2007-06-06,HAMMEM LIF,36.72805,-10.32917,14.0
2007-07-06,HAMMEM LIF,36.72805,-10.32917,14.0
2007-08-06,HAMMEM LIF,36.72805,-10.32917,14.0
2007-09-06,HAMMEM LIF,36.72805,-10.32917,14.0
2007-10-06,HAMMEM LIF,36.72805,-10.32917,14.0
2007-11-06,HAMMEM LIF,36.72805,-10.32917,14.0
2007-12-06,HAMMEM LIF,36.72805,-10.32917,14.0
2007-06-13,HAMMEM LIF,36.72805,-10.32917,14.0
2007-06-14,HAMMEM LIF,36.72805,-10.32917,14.0
2007-06-15,HAMMEM LIF,36.72805,-10.32917,14.0
2007-06-16,HAMMEM LIF,36.72805,-10.32917,14.0
2007-06-17,HAMMEM LIF,36.72805,-10.32917,14.0
2007-06-18,HAMMEM LIF,36.72805,-10.32917,14.0
2007-06-19,HAMMEM LIF,36.72805,-10.32917,14.0
2007-06-20,HAMMEM LIF,36.72805,-10.32917,14.0
2007-06-21,HAMMEM LIF,36.72805,-10.32917,14.0
2007-06-22,HAMMEM LIF,36.72805,-10.32917,14.0
2007-06-23,HAMMEM LIF,36.72805,-10.32917,14.0
2007-06-24,HAMMEM LIF,36.72805,-10.32917,14.0
2007-06-25,HAMMEM LIF,36.72805,-10.32917,14.0
2007-06-26,HAMMEM LIF,36.72805,-10.32917,14.0
2007-06-27,HAMMEM LIF,36.72805,-10.32917,14.0
2007-06-28,HAMMEM LIF,36.72805,-10.32917,14.0
2007-06-29,HAMMEM LIF,36.72805,-10.32917,14.0
2007-06-30,HAMMEM LIF,36.72805,-10.32917,14.0
2007-01-07,HAMMEM LIF,36.72805,-10.32917,0.0
2007-02-07,HAMMEM LIF,36.72805,-10.32917,0.0
2007-03-07,HAMMEM LIF,36.72805,-10.32917,0.0
2007-04-07,HAMMEM LIF,36.72805,-10.32917,0.0
2007-05-07,HAMMEM LIF,36.72805,-10.32917,0.0
2007-06-07,HAMMEM LIF,36.72805,-10.32917,0.0
2007-07-07,HAMMEM LIF,36.72805,-10.32917,0.0
2007-08-07,HAMMEM LIF,36.72805,-10.32917,0.0
2007-09-07,HAMMEM LIF,36.72805,-10.32917,0.0
2007-10-07,HAMMEM LIF,36.72805,-10.32917,0.0
2007-11-07,HAMMEM LIF,36.72805,-10.32917,0.0
2007-12-07,HAMMEM LIF,36.72805,-10.32917,0.0
2007-07-13,HAMMEM LIF,36.72805,-10.32917,0.0
2007-07-14,HAMMEM LIF,36.72805,-10.32917,0.0
2007-07-15,HAMMEM LIF,36.72805,-10.32917,0.0
2007-07-16,HAMMEM LIF,36.72805,-10.32917,0.0
2007-07-17,HAMMEM LIF,36.72805,-10.32917,0.0
2007-07-18,HAMMEM LIF,36.72805,-10.32917,0.0
2007-07-19,HAMMEM LIF,36.72805,-10.32917,0.0
2007-07-20,HAMMEM LIF,36.72805,-10.32917,0.0
2007-07-21,HAMMEM LIF,36.72805,-10.32917,0.0
2007-07-22,HAMMEM LIF,36.72805,-10.32917,0.0
2007-07-23,HAMMEM LIF,36.72805,-10.32917,0.0
2007-07-24,HAMMEM LIF,36.72805,-10.32917,0.0
2007-07-25,HAMMEM LIF,36.72805,-10.32917,0.0
2007-07-26,HAMMEM LIF,36.72805,-10.32917,0.0
2007-07-27,HAMMEM LIF,36.72805,-10.32917,0.0
2007-07-28,HAMMEM LIF,36.72805,-10.32917,0.0
2007-07-29,HAMMEM LIF,36.72805,-10.32917,0.0
2007-07-30,HAMMEM LIF,36.72805,-10.32917,0.0
2007-07-31,HAMMEM LIF,36.72805,-10.32917,0.0
2007-01-08,HAMMEM LIF,36.72805,-10.32917,0.0
2007-02-08,HAMMEM LIF,36.72805,-10.32917,0.0
2007-03-08,HAMMEM LIF,36.72805,-10.32917,0.0
2007-04-08,HAMMEM LIF,36.72805,-10.32917,0.0
2007-05-08,HAMMEM LIF,36.72805,-10.32917,0.0
2007-06-08,HAMMEM LIF,36.72805,-10.32917,0.0
2007-07-08,HAMMEM LIF,36.72805,-10.32917,0.0
2007-08-08,HAMMEM LIF,36.72805,-10.32917,0.0
2007-09-08,HAMMEM LIF,36.72805,-10.32917,0.0
2007-10-08,HAMMEM LIF,36.72805,-10.32917,0.0
2007-11-08,HAMMEM LIF,36.72805,-10.32917,0.0
2007-12-08,HAMMEM LIF,36.72805,-10.32917,0.0
2007-08-13,HAMMEM LIF,36.72805,-10.32917,0.0
2007-08-14,HAMMEM LIF,36.72805,-10.32917,0.0
2007-08-15,HAMMEM LIF,36.72805,-10.32917,0.0
2007-08-16,HAMMEM LIF,36.72805,-10.32917,0.0
2007-08-17,HAMMEM LIF,36.72805,-10.32917,0.0
2007-08-18,HAMMEM LIF,36.72805,-10.32917,0.0
2007-08-19,HAMMEM LIF,36.72805,-10.32917,0.0
2007-08-20,HAMMEM LIF,36.72805,-10.32917,0.0
2007-08-21,HAMMEM LIF,36.72805,-10.32917,0.0
2007-08-22,HAMMEM LIF,36.72805,-10.32917,0.0
2007-08-23,HAMMEM LIF,36.72805,-10.32917,0.0
2007-08-24,HAMMEM LIF,36.72805,-10.32917,0.0
2007-08-25,HAMMEM LIF,36.72805,-10.32917,0.0
2007-08-26,HAMMEM LIF,36.72805,-10.32917,0.0
2007-08-27,HAMMEM LIF,36.72805,-10.32917,0.0
2007-08-28,HAMMEM LIF,36.72805,-10.32917,0.0
2007-08-29,HAMMEM LIF,36.72805,-10.32917,0.0
2007-08-30,HAMMEM LIF,36.72805,-10.32917,0.0
2007-08-31,HAMMEM LIF,36.72805,-10.32917,0.0
2007-01-09,HAMMEM LIF,36.72805,-10.32917,33.5
2007-02-09,HAMMEM LIF,36.72805,-10.32917,33.5
2007-03-09,HAMMEM LIF,36.72805,-10.32917,33.5
2007-04-09,HAMMEM LIF,36.72805,-10.32917,33.5
2007-05-09,HAMMEM LIF,36.72805,-10.32917,33.5
2007-06-09,HAMMEM LIF,36.72805,-10.32917,33.5
2007-07-09,HAMMEM LIF,36.72805,-10.32917,33.5
2007-08-09,HAMMEM LIF,36.72805,-10.32917,33.5
2007-09-09,HAMMEM LIF,36.72805,-10.32917,33.5
2007-10-09,HAMMEM LIF,36.72805,-10.32917,33.5
2007-11-09,HAMMEM LIF,36.72805,-10.32917,33.5
2007-12-09,HAMMEM LIF,36.72805,-10.32917,33.5
2007-09-13,HAMMEM LIF,36.72805,-10.32917,33.5
2007-09-14,HAMMEM LIF,36.72805,-10.32917,33.5
2007-09-15,HAMMEM LIF,36.72805,-10.32917,33.5
2007-09-16,HAMMEM LIF,36.72805,-10.32917,33.5
2007-09-17,HAMMEM LIF,36.72805,-10.32917,33.5
2007-09-18,HAMMEM LIF,36.72805,-10.32917,33.5
2007-09-19,HAMMEM LIF,36.72805,-10.32917,33.5
2007-09-20,HAMMEM LIF,36.72805,-10.32917,33.5
2007-09-21,HAMMEM LIF,36.72805,-10.32917,33.5
2007-09-22,HAMMEM LIF,36.72805,-10.32917,33.5
2007-09-23,HAMMEM LIF,36.72805,-10.32917,33.5
2007-09-24,HAMMEM LIF,36.72805,-10.32917,33.5
2007-09-25,HAMMEM LIF,36.72805,-10.32917,33.5
2007-09-26,HAMMEM LIF,36.72805,-10.32917,33.5
2007-09-27,HAMMEM LIF,36.72805,-10.32917,33.5
2007-09-28,HAMMEM LIF,36.72805,-10.32917,33.5
2007-09-29,HAMMEM LIF,36.72805,-10.32917,33.5
2007-09-30,HAMMEM LIF,36.72805,-10.32917,33.5
2007-01-10,HAMMEM LIF,36.72805,-10.32917,97.5
2007-02-10,HAMMEM LIF,36.72805,-10.32917,97.5
2007-03-10,HAMMEM LIF,36.72805,-10.32917,97.5
2007-04-10,HAMMEM LIF,36.72805,-10.32917,97.5
2007-05-10,HAMMEM LIF,36.72805,-10.32917,97.5
2007-06-10,HAMMEM LIF,36.72805,-10.32917,97.5
2007-07-10,HAMMEM LIF,36.72805,-10.32917,97.5
2007-08-10,HAMMEM LIF,36.72805,-10.32917,97.5
2007-09-10,HAMMEM LIF,36.72805,-10.32917,97.5
2007-10-10,HAMMEM LIF,36.72805,-10.32917,97.5
2007-11-10,HAMMEM LIF,36.72805,-10.32917,97.5
2007-12-10,HAMMEM LIF,36.72805,-10.32917,97.5
2007-10-13,HAMMEM LIF,36.72805,-10.32917,97.5
2007-10-14,HAMMEM LIF,36.72805,-10.32917,97.5
